sentence	abuse	hate	clean	blame	anger	frustration	praise	order
놔 이 새끼야	1	0	0	0	0	0	0	0
놔둬 놔둬 놔둬 비켜 공룡아 비켜 올라가 형 올라가야돼	0	0	0	0	0	0	0	1
놔라 이씨 걔 죽어 이 새끼야	1	0	0	0	0	0	0	0
놔봐 윤녀 아 둘이 뭐해	0	0	0	1	0	0	0	0
뇸뇸뇸뇸뇸뇸뇸뇸뇸 움직여 [유저] 이가 움직여야해 그렇지 기다려 기다려 천천히 가운데 가운데 안 바뀌어	0	0	0	0	0	0	1	0
누가 [유저] 해 아니 잘못 눌렀어	0	0	0	1	0	0	0	0
누가 나한테 먹였는데	0	0	0	0	0	0	0	1
누가 내가 딴다	0	0	0	0	0	0	0	1
누가 던졌어	0	0	0	0	0	0	0	1
누가 떼봐	0	0	0	0	0	0	0	1
누가 먼저 가냐	0	0	0	0	0	0	0	1
누가 밀었으	0	0	0	0	0	0	0	1
누가 벌칙을 입었어	0	0	0	0	0	0	0	1
누가 설치 늦게 하래요	0	0	0	0	0	0	0	1
누가 아 안 돼	0	0	0	0	0	1	0	0
누가 아까 싸우라고 했어	0	0	0	0	0	0	0	1
누가 안 앉아	0	0	0	0	0	0	0	1
누가 여기서 말을	0	0	0	0	0	0	0	1
누가 우리 못 이겨도 빨간색은 빨간색 죽여야 돼 빨간색 죽여야 돼	0	0	0	0	0	0	0	1
누가 우리 팀인지 모르겠는데	0	0	0	0	0	0	0	1
누가 우리집 와서 이것 좀 해줄 사람	0	0	0	0	0	0	0	1
누가 움직여	0	0	0	0	0	0	0	1
누가 움직일래	0	0	0	0	0	0	0	1
누가 웃은거야	0	0	0	0	0	0	0	1
누가 이 땅으로 게이지 관리하냐	0	0	0	0	0	0	0	1
누가 이걸 못 해	0	0	0	0	0	0	0	1
누가 이길 거야	0	0	0	0	0	0	0	1
누가 이길지 모릅니다	0	0	0	0	0	0	0	1
누가 이래 저 새끼가 저 S가 그랬어	1	0	0	0	0	0	0	0
누가 죽었냐	0	0	0	0	0	1	0	0
누가 죽었어	0	0	0	0	0	1	0	0
누가 죽었죠	0	0	0	0	0	1	0	0
누가 틀려	0	0	0	0	0	0	0	1
누가 틀렸냐	0	0	0	0	0	0	0	1
누가 파란색 움직일지 생각해야 돼	0	0	0	0	0	0	0	1
누가 한명이 커지는거야	0	0	0	0	0	0	0	1
누가 할 거야	0	0	0	0	0	0	0	1
누가야 누가 가짜인데	0	0	0	0	0	0	0	1
누구 강퇴할지 자 가자 통 통 통 비켜주고 그렇지	0	0	0	0	0	0	1	0
누구 누구 누구 이오소리	0	0	1	0	0	0	0	0
누구 대가리가 돌 대가리인가	0	0	0	0	0	0	0	1
누구 한 명이 안 보면 옆으로 간 다음에 옆으로 간 다음에 내려가게 하면 되잖아	0	0	0	0	0	0	0	1
누구부터 버텨줘야 되나	0	0	1	0	0	0	0	0
누군가는 처음부터 다시야 어 한 번에서부터 위에 있어야 된다	0	0	0	0	0	0	0	1
누군가의 방해가 처음부터 있었어	0	0	0	0	0	0	0	1
누군지 모르겠다	0	0	1	0	0	0	0	0
누군지 모르겠지만 [유저]	0	0	1	0	0	0	0	0
누굴 견제해야 되죠	0	0	0	0	0	0	0	1
누굴려고 하시냐	0	0	1	0	0	0	0	0
누나 가만히 있어도 될 것 같은데	0	0	0	0	0	0	0	1
누나 가자 가자	0	0	0	0	0	0	0	1
누나 가자 가자 가자 이대로 가 이대로 가 이대로 갈 수 있어서 이대로 갈 수 있으니 흔취가 이것이 최선인 것 같아 흔취 진짜 너무한다	0	0	0	0	0	0	0	1
누나 괜찮아요	0	0	1	0	0	0	0	0
누나 누나 거기 구멍에 뱉어봐요	0	0	0	0	0	0	0	1
누나 누나 누나 가요 도끼야 도망가 안녕 [유저] 야 우리 올라가자 열심히 올라가자 우리 살자 살자 형 그냥 일단 올라가자 우리 올라가자 기다려봐 올라가자 넌 못가	0	0	0	0	0	0	0	1
누나 누나 누나 걸어라 으악 걸어라	0	0	0	0	1	0	0	0
누나 마지막이라고 말하지 말고 그냥 딱 끝내고 나서 애들아 다음에 하자라고 말해줬을 것 같은데요	0	0	0	0	0	0	0	1
누나 망치 들어	0	0	1	0	0	0	0	0
누나 먼저 가실래요	0	0	0	0	0	0	0	1
누나 미안해	0	0	0	0	0	0	0	1
누나 보냈어	0	0	1	0	0	0	0	0
누나 비행기 마렵네	0	0	1	0	0	0	0	0
누나 생겨	0	0	1	0	0	0	0	0
누나 생겨 영원아	0	0	1	0	0	0	0	0
누나 아 왜 안 열려	0	0	1	0	0	0	0	0
누나 여기 빈 구멍 메꿀게요	0	0	1	0	0	0	0	0
누나 영환이가 칭찬해달래	0	0	0	0	0	0	0	1
누나 오늘 적목 가능	0	0	0	0	0	0	0	1
누나 올라갔음	0	0	1	0	0	0	0	0
누나 왼쪽 가셔야 돼요	0	0	0	0	0	0	0	1
누나 우리 [유저] 야	0	0	1	0	0	0	0	0
누나 이거 하루에 하나씩만 하죠	0	0	1	0	0	0	0	0
누나 저거 못 먹었어요	0	0	1	0	0	0	0	0
누나 저기 빈곤 막아주세요	0	0	1	0	0	0	0	0
누나 죽는다 누나 어떻게 구해줘야돼	0	0	0	0	0	1	0	0
누나 한번만 살려줄래	0	0	1	0	0	0	0	0
누나 화이팅 당근의 자존심이 이걸 허락하지 못한다	0	0	0	0	0	0	1	0
누나가 머리로 막아봐 그 길을 내가	0	0	0	0	0	0	0	1
누나는 AB7 누나는 패턴이 이상하네	0	0	1	0	0	0	0	0
누나는 어떻게 해야 되는 거야	0	0	0	0	0	1	0	0
누르고 방에 안 살게요	0	0	1	0	0	0	0	0
누르고 와가지고 먹는 거네	0	0	0	0	0	0	0	1
누르고 있어 봐	0	0	0	0	0	0	0	1
누르고 있어도 되네	0	0	1	0	0	0	0	0
누르고 있어봐	0	0	0	0	0	0	0	1
누르고 있어야 돼	0	0	1	0	0	0	0	0
누르고 있으면 돼요	0	0	1	0	0	0	0	0
누르면 트램펄링이 되는 거구나	0	0	1	0	0	0	0	0
누르지 마	0	0	1	0	0	0	0	0
누르지 말라고 적혀있는데	0	0	1	0	0	0	0	0
누르지 말래	0	0	1	0	0	0	0	0
눈 구라 히히히히히 아	0	0	1	0	0	0	0	0
눈 깔았으니까 봐준다	0	0	0	0	0	0	0	1
눈꽃님 죄송한데 전데요	0	0	1	0	0	0	0	0
눈꽃도 3층에 있어	0	0	1	0	0	0	0	0
눈꽃문 열어 열쇠를 오랜만에 집어서 문여는 법을 몰라 하하하하하 열쇠를 오랜만에 집어서 문여는 법을 몰라 왜 다 눈감고 있냐	0	0	0	0	0	0	0	1
눈꽃은 가만히 있어야 돼	0	0	0	0	0	0	0	1
눈꽃이 선행위를 하다봐	0	0	0	0	0	0	0	1
눈꽃이가 내려와야 되겠는데	0	0	0	0	0	0	0	1
눈꽃형 한 명만 커버해 줘 좋아	0	0	0	0	0	0	1	0
눈부시니까 후레쉬 준비 좀 해봐	0	0	0	0	0	0	0	1
눈에 보면 좀 짧아도 될 거 같은데	0	0	1	0	0	0	0	0
눈을 감는다 범인은 아니 혜빈아 점프하면 도원이가 눈 감는다 도원이	0	0	0	0	0	0	0	1
눌러야 되는 거 같은데	0	0	0	0	0	0	0	1
눌러주시면 좋아요	0	0	0	0	0	0	1	0
눌러줘야 돼	0	0	0	0	0	0	0	1
눌럴수가 없는데	0	0	0	0	0	0	0	1
느낌 없으면 한 번 돌아가고 그렇지	0	0	0	0	0	0	1	0
느낌 왔지	0	0	1	0	0	0	0	0
느낌대로 가	0	0	0	0	0	0	0	1
느낌이 3학년 1반 어 뭐야	0	0	0	0	1	0	0	0
느낌이 내 기분이 그래 1등 할 것 같네	0	0	0	0	0	0	1	0
느낌이 딱 이런거였어	0	0	1	0	0	0	0	0
느낌있다 멈춘것이 해야 돼	0	0	0	0	0	0	0	1
느낌표가 아까부터 있었는데 뚫을 수가 없네	0	0	0	0	0	0	0	1
는데 아 여기서 끝낼 수 없지	0	0	1	0	0	0	0	0
늘 따기 분들 왜 그러실까	0	0	0	1	0	0	0	0
늘리지 마요	0	0	1	0	0	0	0	0
늙은아 꺼져	1	0	0	0	0	0	0	0
능숙해졌어	0	0	0	0	0	0	0	1
늦게 가가지고 못 간 거구만	0	0	0	0	0	0	0	1
늦게도 쉬워 보인다	0	0	1	0	0	0	0	0
니 눈이 이렇게 사람을 칠생각을 안하니까 뭐지	0	0	1	0	0	0	0	0
니 연말에 솔로로 있으려 그래	0	0	0	0	0	0	1	0
니 화장실 가면은 오 다주언니 어 밀어 밀어 밀어 에 먹고 올 사람	0	0	0	0	0	0	0	1
니가 너보다 살짝 왼쪽 빼	0	0	0	0	0	0	0	1
니가 다 아는 계판이다 이거 그치	0	0	0	0	0	0	1	0
니가 다쳐야지 [유저] 씨 이자 고마워 고마워 살려줘 살려줘 깜짝이야 살려줘 살려줘 최선을 다했다	0	0	0	0	0	0	1	0
니가 때려도 소용없다	0	0	0	0	0	0	0	1
니가 먹어야지 다른 사람 움직이도 말고 나와봐	0	0	0	0	0	0	0	1
니가 먹으라고 니가 먹어야지	0	0	0	0	0	0	0	1
니가 몸이야	0	0	0	0	0	0	0	1
니가 뭐 나보다 더 화 안낼 수 있을 것 같아	0	0	0	0	0	0	0	1
니가 안 비키면 안 되잖아	0	0	0	0	0	0	0	1
니가 양띵하지	0	0	0	0	0	0	0	1
니가 왔어	0	0	0	0	0	0	0	1
니가 쳐줘야지 내게 바뀌어	0	0	0	0	0	0	0	1
니가 한다고하며 저것도	0	0	0	0	0	0	0	1
니가 해냈다	0	0	0	1	0	0	0	0
니네 야 니네 니네 이러면 너무 노잼이잖아	0	0	1	0	0	0	0	0
니네 어우 진짜 지하 성격 끝판왕 어우 진짜 답답해	0	0	0	0	0	0	0	1
니네가 먹고 와야돼	0	0	0	0	0	0	0	1
니네가 우리가 가운데서 막을것이 최대한 야 이거 방패가 하는 일이 다인거 같은데	0	0	0	0	0	0	0	1
니도 해봐 넘어갈 수 있다	0	0	0	0	0	0	0	1
니들 일로와	0	0	0	0	0	0	0	1
니들도 별로야	0	0	1	0	0	0	0	0
니들은 니들이 별로지	0	0	1	0	0	0	0	0
니들이 넘어와야지	0	0	0	0	0	0	0	1
니들이 제 거 이미 누를 거 아니까	0	0	1	0	0	0	0	0
니어니어니어니어니어니어니어니어니어	0	0	1	0	0	0	0	0
니은짜리로	0	0	1	0	0	0	0	0
닉으로 변하고 나 막 사운드 두 번 겹쳐서 들리고 막 이래	0	0	1	0	0	0	0	0
님 안녕하세요	0	0	0	0	0	0	0	1
님 죽으세요	0	0	1	0	0	0	0	0
님들 Md들 너 붕대 바로 감아야되거든요	0	0	1	0	0	0	0	0
님들 누구 다치면은 이거 붕대 챙겨야겠다	0	0	1	0	0	0	0	0
님들 로프를 해서 내려오든지 해봐요	0	0	0	0	0	0	0	1
님들 뭐하	0	0	1	0	0	0	0	0
님들 여기로 오세요	0	0	0	0	0	0	0	1
님들 예에 어 조심하고 갑자기 쭉 떨어지면 안 되고 오우 잘한다 잘한다 제가 왕년에 다람쥐였거든요	0	0	0	0	0	0	1	0
님들 이건데 내가 보기엔 이거는 정말 진짜 수치심 [유저] 이야	0	0	0	0	0	0	0	1
님들 이제 이쪽으로 한번 가보시죠	0	0	0	0	0	0	0	1
님들 저 만세하고 있어요	0	0	1	0	0	0	0	0
님들 저 성기에 찔려	0	0	1	0	0	0	0	0
님들 조심하세요	0	0	0	0	0	0	0	1
님들아 이리로 오세요	0	0	0	0	0	0	0	1
다 12345678 다 있는데	0	0	1	0	0	0	0	0
다 가만히 있는거 개 웃겨	0	0	0	0	0	0	0	1
다 가면 안 돼	0	0	0	0	0	1	0	0
다 가면 안 돼 고생해 많이 써주시고 아 이거 계속 밟아주고 올라가야 되는데 다 가면 안 돼	0	0	0	0	0	1	0	0
다 가면 안돼	0	0	0	0	0	1	0	0
다 가보니까	0	0	0	0	0	0	0	1
다 가진 다음에 내가 해	0	0	0	0	0	0	0	1
다 같이 앞으로 가서 떨어질 땐 좀 화났어	0	0	0	0	0	0	0	1
다 같이 점프해서 맞게 해야 돼	0	0	0	0	0	0	0	1
다 같이 탑 쌓는 거 아닌 거 같아	0	0	0	0	0	0	0	1
다 같이 하게 해놨냐	0	0	0	0	0	0	0	1
다 그리로 가는 거였어	0	0	0	0	0	0	0	1
다 깨야되나 봐 블록 그냥 자기 앞에 있는 거 쳐 야야 공 저거 진다	0	0	0	0	0	0	0	1
다 끝났다	0	0	0	0	0	1	0	0
다 끝으로 다 있는 거 못 당겨 붙이면 돼 붙이면 돼 붙이면 돼	0	0	0	0	0	0	0	1
다 끝으로 붙이면 돼	0	0	1	0	0	0	0	0
다 내려가야 돼	0	0	0	0	0	0	0	1
다 내려가야 돼 다 내려가야 돼	0	0	0	0	0	0	0	1
다 내려오세요	0	0	0	0	0	0	0	1
다 내려와 있다가 점프까지만	0	0	0	0	0	0	0	1
다 내려와야 돼	0	0	0	0	0	0	0	1
다 내려와요	0	0	0	0	0	0	0	1
다 내리면 딱	0	0	1	0	0	0	0	0
다 넘어가세요	0	0	0	0	0	0	0	1
다 넘어오고 다 넘어오고 여기 사이 들어가고 네 잠깐만 이제 여기가 문제야	0	0	0	0	0	0	0	1
다 넘어와	0	0	0	0	0	0	0	1
다 네 잘못이니까	0	0	0	1	0	0	0	0
다 눌러야 돼	0	0	0	0	0	0	0	1
다 눌러야 되는거 같은데	0	0	0	0	0	0	0	1
다 다 다	0	0	1	0	0	0	0	0
다 다리가 돼서 아 좋은 생각이다	0	0	0	0	0	0	0	1
다 던져 드릴게요	0	0	1	0	0	0	0	0
다 뒤보고 있으면 되잖아	0	0	1	0	0	0	0	0
다 뒤졌어	0	0	1	0	0	0	0	0
다 들려 다 들려	0	0	1	0	0	0	0	0
다 들은 Under 혹시 몇 개는 돌리지 말까	0	0	1	0	0	0	0	0
다 떨어져야 될 것 같아 7번까지 떨어져 7번 [유저] [유저] 됐어요	0	0	1	0	0	0	0	0
다 맞고 가면 어떡해	0	0	0	0	0	1	0	0
다 맞았다 안 돼	0	0	0	0	0	1	0	0
다 먹어야 되나봐	0	0	0	0	0	0	0	1
다 먹어야 되나봐 빨리빨리 야 이쪽으로 같이 와줘	0	0	0	0	0	0	0	1
다 먹었어요	0	0	1	0	0	0	0	0
다 민 사람은 옆으로 나와야 돼	0	0	0	0	0	0	0	1
다 밀고 가자	0	0	0	0	0	0	0	1
다 바꿔야 돼	0	0	1	0	0	0	0	0
다 바로 쏴 바로 쏴 나 다 다 부숴 야 위에 위에 위에 막 쏴	0	0	1	0	0	0	0	0
다 밟고 밟으면 초가 늘어나니까 다 밟고 찾아가야 돼	0	0	0	0	0	0	0	1
다 밟아 다 밟아 잘 봐요	0	0	0	0	0	0	0	1
다 밟아 하나씩	0	0	1	0	0	0	0	0
다 보고있죠	0	0	1	0	0	0	0	0
다 봐도 되죠	0	0	0	0	0	0	0	1
다 부수자 좀	0	0	1	0	0	0	0	0
다 부시자 좀	0	0	1	0	0	0	0	0
다 불렀다	0	0	1	0	0	0	0	0
다 붙어있자 우리 이야	0	0	1	0	0	0	0	0
다 붙이면 돼	0	0	1	0	0	0	0	0
다 붙지 말라고 바싹 붙지 말라고 아니 6번 새치기 하지 마세요	0	0	1	0	0	0	0	0
다 써버려	0	0	1	0	0	0	0	0
다 어디갔어	0	0	1	0	0	0	0	0
다 여기로	0	0	1	0	0	0	0	0
다 여기야	0	0	1	0	0	0	0	0
다 연결해줘야 되나 보다	0	0	0	0	0	0	0	1
다 오른쪽 봐	0	0	0	0	0	0	0	1
다 오른쪽 봐봐	0	0	0	0	0	0	0	1
다 올라가	0	0	0	0	0	0	0	1
다 올라가 빠르게 가자	0	0	0	0	0	0	0	1
다 올라가야 된다	0	0	0	0	0	0	0	1
다 올라와	0	0	0	0	0	0	0	1
다 와 일로 와	0	0	0	0	0	0	0	1
다 왔다 다 왔다	0	0	1	0	0	0	0	0
다 왔다 화내지마 화내지마 열쇠 열쇠 열쇠 비켜 비켜 비켜 1인생은 없지	0	0	0	0	0	0	0	1
다 왔어 진짜 다 왔어	0	0	1	0	0	0	0	0
다 왔어요	0	0	1	0	0	0	0	0
다 움직여 이거	0	0	1	0	0	0	0	0
다 이거 누가 다 처먹었어	0	0	0	0	0	0	0	1
다 이리로 와 유령을 끌고 와야 돼	0	0	0	0	0	0	0	1
다 이유가 있겠지	0	0	0	0	0	0	0	1
다 이쪽으로 왼쪽으로 붙어있어 다 붙어있어	0	0	1	0	0	0	0	0
다 잡았어 다 잡았어 다 잡았어 다 잡았어	0	0	1	0	0	0	0	0
다 죽는 거야	0	0	1	0	0	0	0	0
다 죽어 그냥	1	0	0	0	0	0	0	0
다 죽어 우리 갈게	1	0	0	0	0	0	0	0
다 죽었어	0	0	0	0	0	1	0	0
다 죽였다	0	0	1	0	0	0	0	0
다 죽였다고	0	0	1	0	0	0	0	0
다 죽였다고 이야	0	0	1	0	0	0	0	0
다 죽이고 싶지	0	0	1	0	0	0	0	0
다 준 거	0	0	1	0	0	0	0	0
다 준거야	0	0	1	0	0	0	0	0
다 준다니까	0	0	1	0	0	0	0	0
다 지금 뒤로 와	0	0	0	0	0	0	0	1
다 처음이구만	0	0	1	0	0	0	0	0
다 타는거 다 타는거 이자 우리 새로운것이 나올때는 지켜보자고 오케이	0	0	0	0	0	0	1	0
다 타야 돼	0	0	1	0	0	0	0	0
다 타야돼 역상각으로 가자 역상각 일단 역상각 [유저] [유저] 각 포메이션 [유저] 각 포메이션 방금 했던거래 어	0	0	0	0	0	0	0	1
다 탱크하기 똑같았구나	0	0	1	0	0	0	0	0
다 피 없어	0	0	1	0	0	0	0	0
다 피하지	0	0	1	0	0	0	0	0
다 필요 없고 온라인 플레이로 바로 가도록 하겠습니다	0	0	0	0	0	0	0	1
다 하면 안 될 것 같아서	0	0	1	0	0	0	0	0
다 할 수 있어	0	0	1	0	0	0	0	0
다 했습니다	0	0	1	0	0	0	0	0
다가가도 죽어	1	0	0	0	0	0	0	0
다각형 검은색이나 하얀색 누르면 색깔 바꾸는 것이 나옵니다	0	0	1	0	0	0	0	0
다같이 가야되네	0	0	0	0	0	0	0	1
다같이 다같이	0	0	0	0	0	0	0	1
다같이 다같이 한명 더 한명 더 하나 둘 셋 하면 밑에 사람이 움직여봐	0	0	0	0	0	0	0	1
다같이 점프 다같이 점프하면 떨어지는 거 아니야	0	0	0	0	0	0	0	1
다같이 타야돼	0	0	0	0	0	0	0	1
다들 꺼져주시라고요	1	0	0	0	0	0	0	0
다들 너무 잘한다	0	0	0	0	0	0	1	0
다들 들어왔구먼	0	0	1	0	0	0	0	0
다들 몸은 솔직하지않아 그치만 왠지 기적이 일어날 것 같은걸 오 뭐야	0	0	0	0	1	0	0	0
다들 뭐해 거기서	0	0	0	1	0	0	0	0
다들 실수를 알면서 이런 말 하는 것이 더	0	0	0	1	0	0	0	0
다들 어 어 어 미안 미안 미안 아 이거 막혀지고 떨어질거 같았어	0	0	1	0	0	0	0	0
다들 오늘 달 맵다 [유저] 얼큰하게 맵다 얼큰하게 매워 얼큰한 맛인데 이거 맵다 [유저] 하 송도하 [유저] 하가 목박을 해버리네	0	0	0	0	0	0	0	1
다들 왜 침과에요	0	0	1	0	0	0	0	0
다들 자기꺼 미리 피해 콩콩이도 존재 보인다	0	0	0	0	0	0	0	1
다른 건 알겠는데 뒤에 사람 여유롭게 좀 해줘	0	0	0	0	0	0	0	1
다른 부분으로 검사할 수도 있지	0	0	1	0	0	0	0	0
다른 사람 꺼 누르지 마요	0	0	1	0	0	0	0	0
다른 사람 밟은 거 아니야	0	0	1	0	0	0	0	0
다른 사람들이 만들어 놓은 거인가	0	0	0	0	0	0	0	1
다른 사람이 찍어주면 되겠다	0	0	1	0	0	0	0	0
다리 아니 다리 춤추고 있는 것이 아니라 저거 당기고 있는 것이 맞는 것 같아	0	0	1	0	0	0	0	0
다리 위에다가 진짜 해놨구나	0	0	0	0	0	0	0	1
다리 이거 떨어지는 다리일 수도 있으니까 내가 먼저 가볼게	0	0	0	0	0	0	0	1
다리 잡아줘	0	0	1	0	0	0	0	0
다리 저어	0	0	1	0	0	0	0	0
다리가 걸리네	0	0	0	0	0	0	0	1
다리가 꼈어	0	0	0	0	0	0	0	1
다리는 저거 미치겠어	0	0	0	0	1	0	0	0
다리로 이제 가면 돼요	0	0	0	0	0	0	0	1
다리를 위에다가 해놨구나	0	0	0	0	0	0	0	1
다리야 줄 좀 감아놔	0	0	1	0	0	0	0	0
다면 뭔 말인지 알아	0	0	1	0	0	0	0	0
다섯 명 더 와야 돼	0	0	0	0	0	0	0	1
다섯개 한꺼번에 맞았나보네	0	0	1	0	0	0	0	0
다섯명만 해봐	0	0	0	0	0	0	0	1
다시 1번부터 다시 1번부터 키보드 손때 다시 1번만 1번만 움직이면 되잖아	0	0	1	0	0	0	0	0
다시 가봐 노란색아	0	0	0	0	0	0	0	1
다시 가서 쳐	0	0	0	0	0	0	0	1
다시 가야돼	0	0	0	0	0	0	0	1
다시 가자	0	0	0	0	0	0	0	1
다시 같이 가자	0	0	0	0	0	0	0	1
다시 굴려	0	0	1	0	0	0	0	0
다시 다시	0	0	1	0	0	0	0	0
다시 다시 다시	0	0	1	0	0	0	0	0
다시 다시 보시기 전에 좋아요	0	0	0	0	0	0	1	0
다시 다시 빨리 빨리 빨리 못 뛰는 사람은 앞에다 배치하자 앞에다 아 좋아 좋아 좋아 오케이 이자 2번부터 천천히 자 이제 하나 둘 셋 고고고	0	0	0	0	0	0	1	0
다시 다시 아 먹었다	0	0	1	0	0	0	0	0
다시 다시 왼쪽으로 아니 그냥 한명 남	0	0	1	0	0	0	0	0
다시 돌아서 부메랑이야	0	0	1	0	0	0	0	0
다시 들어와	0	0	0	0	0	0	0	1
다시 들어와 다시 뒤로 와 야 이거 2단계야	0	0	0	0	0	0	0	1
다시 말해봐	0	0	0	0	0	0	0	1
다시 보시기 전에 구독과 좋아요	0	0	0	0	0	0	1	0
다시 생겼다 파	0	0	1	0	0	0	0	0
다시 스탑 스탑 여기 집중해야 된다	0	0	0	0	0	0	0	1
다시 앞으로 다시 앞으로 다시 앞으로 다시와 다시와 내려 내려 아래로 야 아래로 오래로 눌렀는데 [유저] 야 그냥 와 아니 형 그거 내려 이렇게 가는거라니까요	0	0	0	0	0	0	0	1
다시 얘기해봐	0	0	0	0	0	0	0	1
다시 오른쪽 자 1번님 좀 앞으로 안닿게 조심해서 위령 좀 오기해야돼	0	0	0	0	0	0	0	1
다시 오케이 [유저] [유저] 둘 다 죽여 둘 다 보내	0	0	0	0	0	0	1	0
다시 위로	0	0	1	0	0	0	0	0
다시 저기가 자신이 없어 세이브 체크포인트 먹었어야 됐어	0	0	0	0	0	0	0	1
다시 하나 둘 셋 간다 들어가 빨리빨리빨리 으아아아아아 아 내가 파괴하지마 내 손을 잡아 미안해	0	0	0	0	1	0	0	0
다시 하면 돼	0	0	1	0	0	0	0	0
다시 하자	0	0	1	0	0	0	0	0
다시 하자 오케이 한다	0	0	0	0	0	0	1	0
다시 하죠	0	0	1	0	0	0	0	0
다시 한 사람	0	0	1	0	0	0	0	0
다시 할 수 있네	0	0	1	0	0	0	0	0
다시 할게	0	0	1	0	0	0	0	0
다시 합니다	0	0	1	0	0	0	0	0
다시 해 다시	0	0	0	0	0	0	0	1
다시 해보자	0	0	0	0	0	0	0	1
다시 해보자 뛰어 호 보라색에 생각이 있겠지 기다려봐 그래 좋아 얼마나 좋아	0	0	0	0	0	0	1	0
다시 해봐	0	0	0	0	0	0	0	1
다시 해봐가 뭐 그냥 [유저] 이야	0	0	0	0	0	0	0	1
다시 해야겠다 다시 하기에는 시간이 너무 많은데	0	0	0	0	0	0	0	1
다시와 다시와 걸려 걸려	0	0	0	0	0	0	0	1
다신 안 타겠습니다	0	0	1	0	0	0	0	0
다아악 점프가 한 명씩 되거든	0	0	0	0	1	0	0	0
다왔다 이제 자 고	0	0	1	0	0	0	0	0
다왔다고하 자 앞장선다	0	0	1	0	0	0	0	0
다음 게임 준비해야 될 것 같아	0	0	0	0	0	0	0	1
다음 다음 빨강이랑 초록 앞으로 잘한다	0	0	0	0	0	0	1	0
다음 다음 윤효 제발 윤효야 제발 가	0	0	0	0	0	0	0	1
다음 또 패턴이 있을 거 아니야	0	0	1	0	0	0	0	0
다음 뭐야	0	0	0	0	1	0	0	0
다음 섬으로 가기 위해 두 개의 주사위로 굴리겠습니다	0	0	0	0	0	0	0	1
다음 스테이지 있는거 아니야	0	0	1	0	0	0	0	0
다음 아우인지 천천히 뒤로 살짝 갔다가 앞으로 앞으로 갈 때 점프 이렇게	0	0	0	0	0	0	0	1
다음 안전모 썼거든요	0	0	1	0	0	0	0	0
다음 영상에서 만나요	0	0	1	0	0	0	0	0
다음 올라갈 수 있게 밟아줘 그렇지 올라가줘	0	0	0	0	0	0	1	0
다음 이제 3단계 갈거에요	0	0	1	0	0	0	0	0
다음 촬영 때 여긴 안 돼 영광스러운 쓰레기 타이틀을 차지할 20 분은 누구실까요	1	0	0	0	0	0	0	0
다음 칸 보이면 뛰어 제발	0	0	0	0	0	0	0	1
다음 타자는 난가	0	0	0	0	0	0	0	1
다음 턴에 올라와	0	0	0	0	0	0	0	1
다음 회차 때 그 사람 말할 때는 빨간색 자막에다가 그냥 쓰레기 쓰레기 명찰 달고 아니 그 [유저] 의 옛날에 외국인 모자 기억나	1	0	0	0	0	0	0	0
다음에 뵐게요	0	0	1	0	0	0	0	0
다음에 안 돼 경활 확인 날아갈 듯 한 명씩 한 명씩 아 이거 어떻게 해요	0	0	0	0	0	1	0	0
다음에 피코파에서 시즌 3 나오면 내가 바로 가도 올 거야	0	0	0	0	0	0	0	1
다음에는 순서대로 싸웁시다	0	0	1	0	0	0	0	0
다음엔 죽네 다음엔 죽는데 가자 가자	0	0	0	0	0	0	0	1
다음엔 죽는다는 발견 콜롬버스인줄 알았어요	0	0	1	0	0	0	0	0
다음은 3플레이어가 아닐까	0	0	0	0	0	0	0	1
다음은 이거하면서 피해줄게요	0	0	0	0	0	0	0	1
다음주에 하시죠	0	0	1	0	0	0	0	0
다주 나와봐	0	0	0	0	0	0	0	1
다주 다주 왜 1층에 있어 다주도	0	0	1	0	0	0	0	0
다주 뭐해	0	0	0	1	0	0	0	0
다주 믿어 다주 믿어	0	0	1	0	0	0	0	0
다주 보고있어	0	0	1	0	0	0	0	0
다주는 하가 커지는 상태에서 가야 되네	0	0	0	0	0	0	0	1
다주부터 이다주부터	0	0	1	0	0	0	0	0
다춘 뭐해	0	0	0	1	0	0	0	0
다춘 버려 다춘 버려	0	0	1	0	0	0	0	0
다하지 움직여	0	0	1	0	0	0	0	0
닥치빈 거 되게	0	0	1	0	0	0	0	0
단무지 잡았어	0	0	1	0	0	0	0	0
단체대퇴 처음 해봐 잘 만들었다	0	0	0	0	0	0	0	1
단함에서 멀리 떨어져	0	0	1	0	0	0	0	0
닫았다 오케이 열쇠를 뺏을 수가 있네	0	0	0	0	0	0	1	0
닫에 닫에 닫에 닫아	0	0	1	0	0	0	0	0
닫지마 닫지마 닫지마 빨리 가 빨리 가	0	0	0	0	0	0	0	1
달려 아니 달려 왜 혼자 달리는 줄 알았지	0	0	1	0	0	0	0	0
달려가는거야	0	0	0	0	0	0	0	1
달리는 거 하나는 기가 막히네	0	0	0	0	0	0	0	1
닭 혼자 남았습니다	0	0	1	0	0	0	0	0
닭대가리야 밑에 있잖아	0	0	0	0	0	0	0	1
답 필요 없고 온라인 플레이로 바로 가도록 하겠습니다	0	0	0	0	0	0	0	1
답답아 그래 야 얘들아	0	0	0	0	0	0	1	0
답답하게 하세요	0	0	0	0	0	0	0	1
답은 이거다	0	0	1	0	0	0	0	0
